id,canonical_name,display_name,dog_base_severity,cat_base_severity,position_reduction_eligible,is_legume,review_status,has_content,occurrence_count,
2a8533ca-eaf1-4303-ac58-0747b7ea47aa,vitamins._a603725,"VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Vitamin A Supplement, Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Vitamin D-3 Supplement]. A603725",neutral,neutral,FALSE,FALSE,,FALSE,0,
77ad318d-e343-49de-995f-6549f6435431,dried_green_lipped_mussel_powder,Dried Green Lipped Mussel Powder,neutral,neutral,FALSE,FALSE,,FALSE,0,
e1c345a8-658b-497d-818b-f05874e80fb2,minerals_vitamins,"Minerals [Zinc Polysaccharide Complex, Iron Polysaccharide Complex, Copper Polysaccharide Complex, Manganese Polysaccharide Complex, Sodium Selenite, Cobalt Carbonate, Potassium Iodide] Vitamins [Beta-Carotene,Vitamin E Supplement, Niacin Supplement, Vitamin A Supplement, d-Calcium Pantothenate, Pyridoxine Hydrochloride,Thiamine Mononitrate, Vitamin D3 Supplement, Biotin, Vitamin B12 Supplement, Folic Acid]",neutral,neutral,FALSE,FALSE,,FALSE,0,
2b826852-1933-42dd-8b98-59d92b02d05b,minerals:_vitamins:_taurine,"Minerals: (Salt, Calcium Carbonate, Monodicalcium Phosphate, Choline Chloride, Potassium Chloride, Zinc Proteinate, Iron, Proteinate, Copper Proteinate, Manganese Proteinate, Calcium Iodate,) Vitamins: (Vitamin E Supplement, Niacin, Vitamin A Supplement, Thiamine Mononitrate, Riboflavin, Biotin, Vitamin B12 Supplement, Folic Acid, Vitamin D3 Supplement, D-Calcium Pantothenate,) Taurine",neutral,neutral,FALSE,FALSE,,FALSE,0,
ad9265f0-156d-4a98-b58a-94344b5fa7ba,ground_chicken_bone,Ground Chicken Bone,neutral,neutral,FALSE,FALSE,,FALSE,0,
a6b7c4d5-0460-4b0c-8cf8-ddea4ea71787,menadione_sodium_bisulfite_complex._purr_fect_plannin!_chicken,Menadione Sodium Bisulfite Complex (Source of Vitamin K). Purr-Fect Plannin'! Chicken,caution,caution,FALSE,FALSE,,FALSE,0,
8feb7c06-2bfa-4df5-b930-addbf238ef57,menadione_sodium_bisulfite_complex._selfie_cam!_chicken_&_lamb_dinner_in_gravy:_chicken_broth,Menadione Sodium Bisulfite Complex (Source of Vitamin K). Selfie Cam! Chicken & Lamb Dinner in Gravy: Chicken Broth,caution,caution,FALSE,FALSE,,FALSE,0,
a3acf40f-e657-4caf-94f0-9c6cfc1fbc1b,vitamins.h467424._seafood_stew_entree_in_sauce_cat_food_:_water,"VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement].H467424. Seafood Stew Entree In Sauce Cat Food : Water",neutral,neutral,FALSE,FALSE,,FALSE,0,
1467fc89-085d-48b6-88c6-5c53b6cbac9e,vitamins._g469024,"VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. G469024",neutral,neutral,FALSE,FALSE,,FALSE,0,
ce0819f2-dab8-4ec0-b781-40d38c0c2641,menadione_sodium_bisulfite_complex._tuna_&_crab_recipe:_tuna,Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity). Tuna & Crab Recipe: Tuna,caution,caution,FALSE,FALSE,,FALSE,0,
d6e2ef45-bc96-4a3a-8a86-95d8deb6ffd8,vitamin_b12_supplement._tuna_&_salmon_formula_in_gravy:_fish_broth,Vitamin B12 Supplement. (3) Tuna & Salmon Formula In Gravy: Fish Broth,neutral,neutral,FALSE,FALSE,,FALSE,0,
342120fc-0c7b-4cfd-b8c3-7803a57c4727,menadione_sodium_bisulfite_complex._tuna_&_crab_surimi_recipe:_tuna,Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity). Tuna & Crab Surimi Recipe: Tuna,caution,caution,FALSE,FALSE,,FALSE,0,
22fc138b-6a24-4610-9629-61f923e76827,vitamins._d470720,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. D470720",neutral,neutral,FALSE,FALSE,,FALSE,0,
d9aa1069-11cf-420b-8792-9c7576eca1b2,vitamins._d470820;_turkey_&_vegetables_entrée:_turkey,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. D470820; Turkey & Vegetables Entrée: Turkey",neutral,neutral,FALSE,FALSE,,FALSE,0,
e099315a-612f-41dc-9399-bf95ae3c77cf,whole_southern_blue_whiting,Whole Southern Blue Whiting,neutral,neutral,FALSE,FALSE,,FALSE,0,
3476e78a-52a6-4549-945e-9a5700dbbd7a,menadione_sodium_bisulfite_complex._flavorful_feast_tuna_&_sardine_ingredients:_water_sufficient_for_processing,Menadione Sodium Bisulfite Complex (Source of Vitamin K). Flavorful Feast Tuna & Sardine Ingredients: Water Sufficient for Processing,caution,caution,FALSE,FALSE,,FALSE,0,
dbb56560-c796-450a-897f-274573a2a6c2,thiamine_mononitrate._d656022,Thiamine Mononitrate (Vitamin B-1). D656022,neutral,neutral,FALSE,FALSE,,FALSE,0,
439ff688-bced-4bc9-b545-02b4d7ebb0d9,dried_bacillus_coagulans_fermentation_product.a459724,Dried Bacillus Coagulans Fermentation Product.A459724,good,good,FALSE,FALSE,,FALSE,0,
28075e45-77dd-4839-9801-69d4d5b3828f,vitamins._a648523,"Vitamins [Thiamine Mononitrate, Vitamin E Supplement, Niacin, Calcium Pantothenate, Vitamin A Supplement, Menadione Sodium Bisulfite Complex, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement]. A648523",neutral,neutral,FALSE,FALSE,,FALSE,0,
aa52154c-4864-4236-afa1-1801037368cb,freeze_dried_pork_heart,Freeze Dried Pork Heart,neutral,neutral,FALSE,FALSE,,FALSE,0,
8c751297-30fd-43b3-b490-624e02ab9c92,citric_acid._a416718,citric acid. A416718,neutral,neutral,FALSE,FALSE,,FALSE,0,
abbdbb50-e901-427b-8f11-766af8e37391,minerals_sodium_carbonate,"Minerals (Iron Proteinate, Zinc Proteinate, Copper Proteinate, Manganese Proteinate, Potassium Iodide, Sodium Selenite) Sodium Carbonate",neutral,neutral,FALSE,FALSE,,FALSE,0,
cb7c79e1-e2e7-48f8-a54e-5420fb3d0c3e,riboflavin_supplement_pyridoxine_hydrochloride,Riboflavin Supplement (Vitamin B2) Pyridoxine Hydrochloride (Vitamin B6),neutral,neutral,FALSE,FALSE,,FALSE,0,
4344c1f2-1d17-43f6-b5ae-a353e79e9cc1,vitamins._g467422,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Menadione Sodium Bisulfite Complex, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement]. G467422",neutral,neutral,FALSE,FALSE,,FALSE,0,
52b51292-2f00-4a9e-be4a-aeefe59da06e,thiamine_mononitrate._d655222,Thiamine Mononitrate (Vitamin B-1). D655222,neutral,neutral,FALSE,FALSE,,FALSE,0,
afc2ef4c-4f7b-4072-a2a4-3c95a105e962,menadione_sodium_bisulfite_complex._can_two:_chicken_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Can Two (Stewbacca): Chicken Broth,caution,caution,FALSE,FALSE,,FALSE,0,
2f9f6fbb-a547-489c-a016-4faa25789e19,menadione_sodium_bisulfite_complex._can_six:_beef_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Can Six (Taco Stewsday): Beef Broth,caution,caution,FALSE,FALSE,,FALSE,0,
6f9653fe-9150-4c56-a5a1-35c82f0212a4,menadione_sodium_bisulfite_complex._can_four:_turkey_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Can Four (Stew's Clues): Turkey Broth,caution,caution,FALSE,FALSE,,FALSE,0,
311299ea-41a4-436a-845a-484344860c4f,menadione_sodium_bisulfite_complex._can_five:_lamb_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Can Five (Stewy Lewis): Lamb Broth,caution,caution,FALSE,FALSE,,FALSE,0,
0cce74b3-4eaa-4c9f-8ba7-d3717f7b9da8,menadione_sodium_bisulfite_complex._can_three:_duck_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Can Three (Stewlander): Duck Broth,caution,caution,FALSE,FALSE,,FALSE,0,
c0f0af7b-7aa2-4b30-96f2-e95969b36f3a,menadione_sodium_bisulfite_complex._tuna_&_prawns_recipe:_tuna,Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity). Tuna & Prawns Recipe: Tuna,caution,caution,FALSE,FALSE,,FALSE,0,
11dabbf9-7dc1-46b0-aafb-80069b6d99be,menadione_sodium_bisulfite_complex._tropical_blendz_chicken_liver_w/coconut_oil_ingredients:_chicken,Menadione Sodium Bisulfite Complex (Source of Vitamin K). Tropical Blendz Chicken Liver w/Coconut Oil Ingredients: Chicken,caution,caution,FALSE,FALSE,,FALSE,0,
9e19dacb-1f7d-42ff-acf5-ab66e589a15b,menadione_sodium_bisulfite_complex._sardines_&_lobster_consommé_recipe:_sardine_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity). Sardines & Lobster Consommé Recipe: Sardine Broth,caution,caution,FALSE,FALSE,,FALSE,0,
8415b19c-92c1-455e-9986-c86132bf5312,whole_pear,Whole Pear,neutral,neutral,FALSE,FALSE,,FALSE,0,
08e2bf0d-130c-4da8-8947-e025fad13cb8,sodium_nitrite._beef,Sodium Nitrite (To Promote Color Retention). Beef,caution,danger,FALSE,FALSE,,FALSE,0,
79112cf5-9d4e-450e-8341-3936155c0fac,sodium_nitrite._salmon,Sodium Nitrite (To Promote Color Retention). Salmon,caution,danger,FALSE,FALSE,,FALSE,0,
454c327c-f7ee-490c-9cb6-fb9fadeca243,niacin_supplement,Niacin Supplement (Vitamin B3),neutral,neutral,FALSE,FALSE,,TRUE,0,
5d34b6fb-419e-453f-b195-501d5885b438,menadione_sodium_bisulfite_complex._3___yellowfin_tuna,Menadione Sodium Bisulfite Complex (source of Vitamin K activity). 3 - Yellowfin Tuna,caution,caution,FALSE,FALSE,,FALSE,0,
bd4de86f-4447-4d6e-adc1-79e44a27fcb9,hydrolyzed_blue_whiting,Hydrolyzed Blue Whiting,neutral,neutral,FALSE,FALSE,,FALSE,0,
03251fe2-4d25-41ce-9512-c4602384cb69,vitamin_d3_supplement_chicken_&_duck_recipe_in_chicken_broth__chicken_broth,Vitamin D3 Supplement Chicken & Duck Recipe In Chicken Broth- Chicken Broth,caution,caution,FALSE,FALSE,,FALSE,0,
ac4a7c44-2292-493c-92b3-f4ff3f21173e,1___chicken,1 - Chicken,neutral,neutral,FALSE,FALSE,,FALSE,0,
aeab767e-d27e-4e05-9c67-bbd81d5fa8fa,thiamine_mononitrate._a624518;_lil_shakes_with_tantalizing_tuna_cat_complement:_tuna_broth,Thiamine Mononitrate (Vitamin B-1). A624518; Lil' Shakes With Tantalizing Tuna Cat Complement: Tuna Broth,neutral,neutral,FALSE,FALSE,,FALSE,0,
13d1de14-5622-4ee8-bc5c-b403487c1f17,fish_oil._beef_&_chicken_recipe:_beef,Fish Oil (Preserved with Mixed Tocopherols). Beef & Chicken Recipe: Beef,good,good,FALSE,FALSE,,FALSE,0,
f51997b5-6917-4b1f-b073-eba66669fa7a,biotin._vitamin_b12_supplement,Biotin. Vitamin B12 Supplement,neutral,neutral,FALSE,FALSE,,FALSE,0,
a1dae454-5058-4ffd-9698-fa5b27a74909,vitamins._c_6743,"VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. C-6743",neutral,neutral,FALSE,FALSE,,FALSE,0,
3e440e51-b9e4-4d24-8aa8-9a447c9c92b9,vitamins._**turkey_minced_recipe:**_turkey,"Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid). **Turkey Minced Recipe:** Turkey",neutral,neutral,FALSE,FALSE,,FALSE,0,
f6dbd84d-69b8-4f85-a291-155dd0549661,minerals._**salmon_gravies_recipe:**_salmon_broth,"Minerals (Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Sodium Selenite, Manganese Amino Acid Chelate, Copper Amino Acid Chelate, Potassium Iodide). **Salmon Gravies Recipe:** Salmon Broth",neutral,neutral,FALSE,FALSE,,FALSE,0,
800ef0ed-9526-494a-936e-9f49fde97d94,dehydrated_mackerel,Dehydrated Mackerel,neutral,neutral,FALSE,FALSE,,FALSE,0,
9a42f237-de1d-4606-86d8-8291e7d9042e,pyridoxal_5_phosphate,Pyridoxal-5-Phosphate (Active Vitamin B6),neutral,neutral,FALSE,FALSE,,TRUE,0,
4d4db27e-c539-421d-82ef-c2dfa67c9663,salt._e432321,Salt. E432321,caution,caution,FALSE,FALSE,,FALSE,0,
7e3899d4-03ac-4d7f-a965-cd010b358642,"minerals_[zinc_oxide,_reduced_iron,_sodium_selenite,_manganese_sulfate_monohydrate,_copper_amino_acid_complex,_potassium_iodide)","Minerals [Zinc Oxide, Reduced Iron, Sodium Selenite, Manganese Sulfate Monohydrate, Copper Amino Acid Complex, Potassium Iodide)",neutral,neutral,FALSE,FALSE,,FALSE,0,
c6f29ccf-2333-42bb-8799-4536d7c38787,thiamine_mononitrate._b639821,Thiamine Mononitrate. B639821,neutral,neutral,FALSE,FALSE,,FALSE,0,
8594bf51-ef7c-435b-887b-cf4300ded581,vitamins._b662822,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. B662822",neutral,neutral,FALSE,FALSE,,FALSE,0,
dd0f325e-3f3d-495a-93cb-dd85db4a77c6,case_of_6_sardine_&_beefsee_available_optionsvariety_packunavailable_with_2.8_oz_pouch,case of 6 Sardine & BeefSee available optionsVariety PackUnavailable with 2.8-oz pouch,neutral,neutral,FALSE,FALSE,,FALSE,0,
6fcb4f7f-9688-4193-9d50-bad340756a28,freeze_dried_turkey_heart,Freeze Dried Turkey Heart,neutral,neutral,FALSE,FALSE,,FALSE,0,
6bbd3756-322d-4bc2-9927-963fcb08c2c5,whole_egg_powder,Whole Egg Powder,neutral,neutral,FALSE,FALSE,,FALSE,0,
ae59f48c-5ce6-49c9-9857-7a33834a75af,vitamins._c469520,"Vitamins [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. C469520",neutral,neutral,FALSE,FALSE,,FALSE,0,
17d21a15-64c6-4790-95b3-6be0cfa95a9b,calcium_carbonate._a460319,Calcium Carbonate. A460319,neutral,neutral,FALSE,FALSE,,FALSE,0,
5b907220-bc09-4784-a13c-cdef96e9994a,dried_lactobacillus_reuteri_fermentation,Dried Lactobacillus Reuteri Fermentation,neutral,neutral,FALSE,FALSE,,FALSE,0,
aa0fb9da-aae0-4896-83d5-00568ff12297,l_ascorbyl_2_polyphosphate._c462425,L-Ascorbyl-2-Polyphosphate (Vitamin C). C462425,neutral,neutral,FALSE,FALSE,,FALSE,0,
4e4bbe29-11db-4ad6-9ac2-c3f4fa30d94a,vitamins._f467620,"Vitamins [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. F467620",neutral,neutral,FALSE,FALSE,,FALSE,0,
abcc38a0-4d53-4fb4-b2a9-96ce48caa693,freeze_dried_chicken_necks,Freeze-Dried Chicken Necks,neutral,neutral,FALSE,FALSE,,FALSE,0,
95bcebe6-5ea6-4531-aff5-83936231a050,whole_sardine,Whole Sardine,neutral,neutral,FALSE,FALSE,,FALSE,0,
06033122-b483-498d-a2a7-60a87187ed99,folic_acid._salmon_recipe:_salmon,Folic Acid (Vitamin B9). Salmon Recipe: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,0,
5a392fc3-7034-40eb-bdf1-37fb65d2ff36,vitamins._j465822,"Vitamins [Vitamin E Supplement, Thiamine Mononitrate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Menadione Sodium Bisulfite Complex, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement]. J465822",neutral,neutral,FALSE,FALSE,,FALSE,0,
9ea15a69-001b-4e5d-a2aa-f7ad6190ad99,biotin,Biotin (Vitamin B7),neutral,neutral,FALSE,FALSE,,TRUE,0,
a885cf41-86a6-4c3e-a0d9-a2c22a4fd4a3,menadione_sodium_bisulfite_complex._pouch_two:_chicken_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Pouch Two (Too Hot to Handle): Chicken Broth,caution,caution,FALSE,FALSE,,FALSE,0,
aecb35fa-4349-40b5-aead-bdbe21d866ce,menadione_sodium_bisulfite_complex._pouch_six:_beef_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Pouch Six (Kettle Call): Beef Broth,caution,caution,FALSE,FALSE,,FALSE,0,
d5745686-fbe0-4083-89a5-3fdff2f5955f,menadione_sodium_bisulfite_complex._pouch_four:_turkey_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Pouch Four (Simmer Down): Turkey Broth,caution,caution,FALSE,FALSE,,FALSE,0,
765fcfbc-637f-459f-8f69-d6910b9594b2,ground_dried_chickpeas,Ground Dried Chickpeas,neutral,neutral,FALSE,FALSE,,FALSE,0,
f4f4acb2-977f-4e42-b80f-278084fca64b,menadione_sodium_bisulfite_complex._pouch_five:_lamb_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Pouch Five (Stir the Pot): Lamb Broth,caution,caution,FALSE,FALSE,,FALSE,0,
50071528-107a-42ec-9ddb-301d3950c1e4,vitamins._d700222,"VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. D700222",neutral,neutral,FALSE,FALSE,,FALSE,0,
b6c17dc3-46dd-4ba3-abe4-7ac8d430261a,menadione_sodium_bisulfite_complex._pouch_three:_duck_broth,Menadione Sodium Bisulfite Complex (Source Of Vitamin K). Pouch Three (Stick a Spork in it): Duck Broth,caution,caution,FALSE,FALSE,,FALSE,0,
d586ed8a-a649-40a6-a56f-1f35ef8820a8,salt._e280022,Salt. E280022,caution,caution,FALSE,FALSE,,FALSE,0,
9e79e6be-b498-4285-aa0a-aaee25729f21,sodium_selenite._e256723,Sodium Selenite. E256723,caution,caution,FALSE,FALSE,,FALSE,0,
7203876e-ccc5-45ff-9c7e-5ca9e21c20f4,vitamins._e280123_3,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate, Niacin, Calcium Pantothenate, Vitamin A Supplement, Menadione Sodium Bisulfite Complex, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B-12 Supplement, Biotin, Folic Acid, Vitamin D-3 Supplement]. E280123-3",neutral,neutral,FALSE,FALSE,,FALSE,0,
c94b0258-eba9-442a-8983-3e98004dfb43,pouch_one:_chicken_broth,Pouch One (What a Crock): Chicken Broth,neutral,neutral,FALSE,FALSE,,FALSE,0,
9de3be60-7966-4069-9cb7-8048f5fe2d73,vitamins._b466220,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. B466220;",neutral,neutral,FALSE,FALSE,,FALSE,0,
2e7e8f71-1c15-4b0d-a6ca-5eb21a2113f5,vitamins._d470820,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. D470820",neutral,neutral,FALSE,FALSE,,FALSE,0,
ef901bb0-009f-4321-8940-a3f0c1ee5baa,dried_enterococcus_faecium,Dried Enterococcus Faecium,neutral,neutral,FALSE,FALSE,,FALSE,0,
17434813-6942-4f4e-ab4e-44c5cf58f543,dried_bifidobacterium_longum,Dried Bifidobacterium Longum,neutral,neutral,FALSE,FALSE,,FALSE,0,
b4764fa3-5cd4-42c1-a1cc-7b804b900ba5,vitamins._a603625,"VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Vitamin A Supplement, Folic Acid (Vitamin B-9), Menadione Sodium Bisulfite Complex (Vitamin K), Vitamin D-3 Supplement]. A603625",neutral,neutral,FALSE,FALSE,,FALSE,0,
9ea41b08-64fa-400b-aa5e-c263a34624c3,ground_whole_white_rice,Ground Whole White Rice,neutral,neutral,FALSE,FALSE,,FALSE,0,
93939817-1a6d-4a4c-a5f1-2e38e78eebd4,dried_kale._beef:_beef,Dried Kale. Beef: Beef,neutral,neutral,FALSE,FALSE,,FALSE,0,
416150a4-3470-411a-90b7-d7a4642e0f2d,dried_kale._salmon:_salmon,Dried Kale. Salmon: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,0,
5d94c81f-e8ca-463d-9ee5-052e3e5c7860,marine_microalgae_oil.salmon_&_organ_meat:_salmon,Marine Microalgae Oil (Preserved With Mixed Tocopherols).Salmon & Organ Meat: Salmon,neutral,neutral,FALSE,FALSE,,FALSE,0,
4679c5a8-fa53-4a3f-beb5-1a47363fca7b,vitamins_inulin,"Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid) Inulin",neutral,neutral,FALSE,FALSE,,FALSE,0,
a2ad22f2-85c1-4bd9-8931-2d157eafb0d5,natural_liver_flavor,Natural Liver Flavor,neutral,neutral,FALSE,FALSE,,FALSE,0,
d24aa00c-294c-4ab4-a339-3863ed9159d8,potassium_chloride._c453123,Potassium Chloride. C453123,neutral,neutral,FALSE,FALSE,,FALSE,0,
b7713a66-8a53-41e5-afea-fe5af161a26d,vitamin_b5_supplement,Vitamin B5 Supplement,neutral,neutral,FALSE,FALSE,,FALSE,0,
dff5826b-ffe7-428e-b3c9-3c409accfe71,vitamins._f468420,"VITAMINS [Vitamin E Supplement, Thiamine Mononitrate (Vitamin B-1), Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. F468420",neutral,neutral,FALSE,FALSE,,FALSE,0,
bd1b36ab-0763-453e-b580-29795968ab2f,dried_bacillus_coagulans_fermentation_product*_*contains_a_source_of_live,Dried Bacillus Coagulans Fermentation Product* *Contains a source of Live,neutral,neutral,FALSE,FALSE,,FALSE,0,
4115a025-1e5b-482a-a45c-51c4dc37021b,dried_bacillus_coagulans_fermentation_product.duck,Dried Bacillus Coagulans Fermentation Product.Duck,good,good,FALSE,FALSE,,FALSE,0,
86f01064-31e8-4d10-aa8b-55b868376233,l_carnitine._e433218,L-Carnitine. E433218,good,good,FALSE,FALSE,,FALSE,0,
d1e3b306-a4a7-41f3-9065-9edd793321d6,thiamine_mononitrate._b656522,Thiamine Mononitrate (Vitamin B-1). B656522,neutral,neutral,FALSE,FALSE,,FALSE,0,
28bd32e8-5617-4bc0-94bb-26263cdc7771,vitamins._c626922,"VITAMINS [Thiamine Mononitrate (Vitamin B-1), Vitamin E Supplement, Niacin (Vitamin B-3), Calcium Pantothenate (Vitamin B-5), Vitamin A Supplement, Menadione Sodium Bisulfite Complex (Vitamin K), Pyridoxine Hydrochloride (Vitamin B-6), Riboflavin Supplement (Vitamin B-2), Vitamin B-12 Supplement, Biotin (Vitamin B-7), Folic Acid (Vitamin B-9), Vitamin D-3 Supplement]. C626922",neutral,neutral,FALSE,FALSE,,FALSE,0,
