id,name,base_score,category,target_species,is_grain_free
3a466efe-f7b4-4ef0-b634-4dd784a12e3c,"Bil-Jac 30/20 Performance Dry Dog Food, 30-lb bag",78.0,daily_food,dog,False
3bb71d9c-da74-44f7-b1a7-8050c5a5c3ed,"Iams Proactive Health Healthy Enjoyment Immune Support Chicken & Beef Adult Dry Cat Food, 30-lb bundle",50.0,daily_food,cat,False
3ce5bdb2-7edd-45ac-834a-57b18d709c8b,"Friskies Party Mix Chicken Lovers Crunch Crunchy Cat Treats, 30-oz canister",54.0,treat,cat,False
3c9b2988-1544-4346-a620-267b49e26950,"CANIDAE Pure Farm to Bowl Wild-Caught Salmon & Barley Recipe Dry Dog Food, 22-lb bag",76.0,daily_food,dog,False
3f668d7c-505c-4ead-8631-091b01b5d529,"Blue Buffalo Life Protection Formula Small Breed Senior Chicken & Brown Rice Recipe Dry Dog Food, 5-lb bag",71.0,daily_food,dog,False
40ed8607-4144-4493-9807-e1c11e3026a7,"I and Love and You Naked Essentials Digestive Support Chicken and Pumpkin Recipe Dry Cat Food, 3.4-lb bag",65.0,daily_food,cat,True
423b2f6e-8d6b-4218-9e33-5787bcc3cf60,"Chewy Stews Poultry & Beef Variety Pack Grain-Free Canned Dog Food (FORMERLY AMERICAN JOURNEY), 12.5-oz can, bundle of 24",67.0,daily_food,dog,True
43d3cd7a-c17c-4b41-a756-f8d6a2eece47,"Blue Buffalo Homestyle Recipe Variety Pack Senior Natural Ingredients Beef Dinner & Chicken Dinner Canned Wet Dog Food, 12.5-oz can, 6 count",72.0,daily_food,dog,False
446f040d-882c-4587-8985-c41a6adb7133,"Wellness Complete Health Healthy Indulgence Gravies Grain-Free Variety Pack Cat Food Pouches, 3-oz, case of 8",53.0,daily_food,cat,True
3f8f643d-274c-4be2-9c66-3900b060ec96,"Instinct RawBoost High Protein Real Beef Recipe Dry Dog Food, 10-lb bag",77.0,daily_food,dog,True
41bc5ed4-7cb4-46ac-8d9d-c984a39d97f0,"Hill's Science Diet Adult Savory Salmon Entree Wet Cat Food, 5.5-oz can, case of 24",63.0,daily_food,cat,False
44008801-654d-4d3a-a958-5a0bb4bdc0a4,"Blue Buffalo Blue Bits Savory Salmon Recipe Chicken Free Soft-Moist Training Dog Treats, 4-oz bag",81.0,treat,dog,False
46f6c743-0710-4590-9a76-93bc6452a059,"Nutrish Everyday Digestion Chicken, Brown Rice & Salmon Recipe with Peas & Carrots Dry Cat Food, 3-lb bag (Rachael Ray)",65.0,daily_food,cat,False
4ac8d1c0-7639-4d61-9268-f3ae6aea5bb9,"Ultimate Pet Nutrition Nutra Complete Premium Beef Freeze-Dried Raw Dog Food, 16-oz bag",86.0,daily_food,dog,False
4d4144b8-8864-49ff-ade9-87acba8b4947,"Chicken Soup for the Soul Small Bites Mature & Senior Chicken, Turkey & Brown Rice Recipe Dry Dog Food, 4.5-lb bag",73.0,daily_food,dog,False
425839eb-b976-484a-9c89-63644a43bef0,"Natural Balance Health Protection Adult Real Lamb, Brown Rice & Pumpkin Dry Dog Food, 24-lb bag",73.0,daily_food,dog,False
42578581-e180-41cf-b575-5e8828859be3,"Canine Carry Outs Chicken Flavor Nuggets Dog Treats, 22.5-oz bag",30.0,treat,dog,False
47f4d365-ce0b-429e-8d4c-e2a4f18f791e,"Pet Botanics Training Reward Bacon Flavor Dog Treats, 20-oz bag",62.0,treat,dog,False
470173e7-9309-4c01-903e-2a5093cb9d0c,"The Honest Kitchen Human Grade Grain-Free Mousse in Goat's Milk Variety Pack Wet Cat Food, 2.8-oz, 8 count",82.0,daily_food,cat,True
4bc32394-73a9-40be-b70d-81c97d0716ac,"Purina Pro Plan Sensitive Skin & Stomach Turkey & Oat Meal Dry Dog Food, 4-lb bag",71.0,daily_food,dog,False
4a4a3035-fc11-45c6-89d9-8a4bf4dfc56b,"Chew + Heal Limited Ingredient Wild Alaskan Salmon Multivitamin Soft Jerky Dog Treats, 12-oz bag",72.0,treat,cat,False
500bdf4b-fb5c-4692-a8f6-a7b720c3c63e,"Merrick Purrfect Bistro Healthy Grains Real Salmon + Brown Rice Recipe Adult Dry Cat Food, 12-lb bag",74.0,daily_food,cat,False
41e11948-6724-4b25-8294-e5293fb9a8e0,"Blue Buffalo Tastefuls Hairball Control Natural Chicken & Brown Rice Recipe Adult 7+ Dry Cat Food, 7-lb bag",68.0,daily_food,cat,False
4698d120-4353-4a2e-875b-9e2ca89ca2eb,"American Journey Protein & Grains Small Breed Chicken, Brown Rice & Vegetables Recipe Adult Dry Dog Food, 28-lb bundle",74.0,daily_food,dog,False
48c819a2-9052-48a6-838c-cfaa6e6a613b,"Health Extension Little Cups Chicken & Turkey Recipe Variety Pack Small Breed Grain-Free Wet Puppy Food, 3.5-oz can, case of 12",73.0,daily_food,dog,True
4c8177f6-66fa-47dc-abbc-d9435da53d98,"Inaba Churu Grain-Free Chicken, Tuna, Scallop Puree Variety Pack Lickable Cat Treat, 0.5-oz tube, bundle of 40",18.0,treat,cat,True
4c68248e-ddf5-4003-be6d-a09aa6524a32,"Earthborn Holistic Unrefined Roasted Rabbit with Ancient Grains & Superfoods Dry Dog Food, 4-lb bag",76.0,daily_food,dog,False
40c833f6-d7a4-4e14-aa35-229798245474,"Dog Chow High Protein with Real Beef & Real Chicken in Savory Gravy Variety Pack Wet Dog Food, 13-oz can, case of 6",60.0,daily_food,dog,False
444ada20-08ce-48a6-9295-936bec887795,"Iams Perfect Portions Healthy Adult Multipack Chicken & Tuna Recipe Pate Grain-Free Cat Food, 2.6-oz tray, bundle of 24 twin-packs",62.0,daily_food,cat,True
47b2bd9d-5523-457e-ab2d-84935ec0fa76,"Jinx Chicken, Brown Rice & Sweet Potato ALS Kibble Dog Dry Food, 4-lb bag",71.0,daily_food,dog,False
4c69c8c6-0a25-480a-ac11-386e9515cae9,"Chicken Soup for the Soul Classic Cuts in Gravy Chicken, Brown Rice & Vegetables Recipe Adult Dog Food, 13-oz can, case of 12",82.0,daily_food,dog,False
4c6195f7-bd53-412b-b8cc-75b77b95f264,"Plato Air-Dried Cat Treats Tuna & Salmon Recipe, 2.5-oz",84.0,treat,cat,False
4dbdadec-aebd-4133-894e-cacd577958ac,"Farmina N&D Prime Lamb & Blueberry Recipe Adult Mini Dry Dog Food, 15.4-lb bag",85.0,daily_food,dog,False
4783c0ae-289a-4a32-95cb-0f01247826d8,"Bil-Jac Picky No More Medium & Large Breed Chicken Liver Recipe Dry Dog Food, 27-lb bag",80.0,daily_food,dog,False
4923e4c6-6b3d-4976-9010-1cc1e0bc6370,"Solid Gold Weight Control Gut Health Real Chicken & Sweet Potato Grain-Free Dry Dog Food, 3.75-lb bag",61.0,daily_food,dog,True
4d7e84d6-e86a-466e-b2bb-814705e24a27,"Health Extension Stew Variety Pack: Beef, Chicken, Turkey Wet Dog Food, 12-oz can, 12 count",55.0,daily_food,dog,False
54b2afff-c841-41f2-a2f9-e3ab515be7ea,"Earthborn Holistic Weight Control Chicken Meal & Vegetables Grain-Free Dry Dog Food, 12.5-lb bag",67.0,daily_food,dog,True
56f92a70-501b-4cee-b13b-17fffbd1754f,"Stella & Chewy's Sea-licious Salmon & Cod Dinner Morsels Freeze-Dried Raw Cat Food, 8-oz bag",90.0,daily_food,cat,False
643c7e73-9f86-4917-81ae-fc93044f6032,"Iams Proactive Health Sensitive Digestion & Skin Turkey Dry Cat Food, 26-lb bundle",67.0,daily_food,cat,False
498c02b8-68b1-465e-9783-969d9a45eafe,"Evolve Classic Deboned Beef, Barley & Brown Rice Recipe Dry Dog Food, 30-lb bag",82.0,daily_food,dog,False
4c763091-34b5-4c67-9bc8-a5941d995d70,"Milk-Bone GravyBones Small Biscuit Dog Treats, 3.75-lb box",58.0,treat,dog,False
5a8d747a-0247-405b-ae95-1fd996435648,"Inaba Churu Beef & Cheese Variety Creamy Puree Grain-Free Lickable Cat Treats, 0.5-oz tube, 100 count bundle",10.0,treat,cat,True
5b4c448d-0ae1-4eea-ab1c-0cb7d89179f8,"Dr. Tim's All Life Stages Kinesis Formula Dry Dog Food, 40-lb bag",78.0,daily_food,dog,False
5d2c4126-60fb-468b-823d-bd083b78d5da,"Made by Nacho Immunity Support with Bone Broth Mousse Grain-Free Lickable Cat Treat, 0.5-oz tube, 12 count",92.0,treat,cat,True
60d9dccf-e0c8-4853-8890-c15e4b78f02a,"Wellness CORE+ Grain-Free Small Breed Original Recipe with Freeze-Dried Turkey Dry Dog Food, 4-lb bag",76.0,daily_food,dog,True
4d9b7f47-492c-4122-a0db-065eb8cc27d7,"CANIDAE All Life Stages Grain-Free Real Chicken & Potato Recipe Dry Dog Food, 4-lb bag",73.0,daily_food,dog,True
4f523761-07b4-4616-a2f6-6d6fbe21f6d9,"Blue Buffalo Divine Delights Gravy Variety Pack Filet Mignon & NY Strip Flavor Dog Food Trays, 3.5-oz, case of 12",73.0,daily_food,dog,False
50a00707-a104-487d-9a41-937a4776c4fb,"Pedigree Chopped Ground Dinner Filet Mignon Flavor Wet Dog Food, 13.2-oz can, case of 12",69.0,daily_food,dog,False
54eb08a6-ab01-4d87-96fb-79361c68a1b8,"Blue Buffalo Tastefuls Savory Singles Chicken & Turkey Variety Pack in Gravy Wet Cat Food, 2.6-oz cup, 24 count",63.0,daily_food,cat,False
561b73ea-7601-49ac-9595-4b2dde672c59,"AvoDerm Natural Grain-Free Sensitive Support Duck Recipe Adult Dry Dog Food, 22-lb bag",73.0,daily_food,dog,True
502762a3-6fd1-4bf7-8fc1-3e33314f7bc8,"Earthborn Holistic Primitive Feline Chicken & Vegetables Grain-Free Dry Cat Food, 12.5-lb",64.0,daily_food,cat,True
50713bb4-8e92-47d7-b9bf-8174268e9625,"Halo Elevate Homestyle Bone-In Chicken Stew with Sweet Potatoes & Kale Grain-Free Wet Dog Food, 12.7-oz can, case of 6",86.0,daily_food,dog,True
51bd4a28-9fd0-42c7-887c-bff4398180df,"Halo Turkey & Duck Recipe Grain-Free Small Breed Canned Dog Food, 5.5-oz, case of 12",83.0,daily_food,dog,True
528cc00b-0530-4b79-8ebe-539f090533c0,"The Country Butcher Christmas Stocking 5 Piece Variety Pack Dog Natural Chew Treats with Holiday header, 10.8-oz",100.0,treat,dog,False
54c5e4a2-bcc5-4e30-921b-6764cc8d0ed5,"Bully Max 24/14 High-Protein & Growth Lamb Dry Puppy Food, 5-lb bag",75.0,daily_food,dog,False
56575ca4-6f92-418c-9a77-fd2c8a154732,"Purina Pro Plan Urinary Tract Health Variety Pack Canned Cat Food, 3-oz, case of 24",39.0,daily_food,cat,False
5a27f50c-4f58-4d10-b607-b185a81f4bdd,"ORIJEN Amazing Grains Original High-Protein Dry Dog Food, 4-lb bag",87.0,daily_food,dog,False
501b7e03-4900-46bd-8e42-3eb6117907bc,"Blue Buffalo Basics Skin & Stomach Care Turkey & Potato Recipe Senior Dry Dog Food, 24-lb bag",62.0,daily_food,dog,False
5181a427-8092-4e94-8854-abade7d631c9,"ORIJEN Original Grain-Free High-Protein Premium Dry Cat Food, 12-lb bag",74.0,daily_food,cat,True
5275398b-f5cc-4160-a008-dab4339cfb17,"DreamBone Stuffed Twistz Real Pork Rawhide Free Dog Chews, 9 count",78.0,treat,dog,False
5851d6ae-0389-456f-bae7-84e12407c265,"Nulo Frontrunner Ancient Grains Pork, Barley, & Beef Recipe High-Protein Adult Dry Dog Food, 25-lb bag",74.0,daily_food,dog,False
5a1f6483-cc2e-4405-b392-1e4e8e2d8b55,"Tiki Cat After Dark Chicken & Duck Recipe in Broth Grain-Free Wet Cat Food, 5.5-oz can, case of 8",90.0,daily_food,cat,True
5bbce5dd-045b-4140-9b41-92d961069c19,"Cesar Puppy Chicken Variety Pack Wet Dog Food, 3.5-oz tray, case of 12",53.0,daily_food,dog,False
5d79d32c-4eb2-4e37-801b-984bd78b1fbb,"Rachael Ray Nutrish Gentle Digestion Real Chicken, Pumpkin & Salmon Recipe Premium Pate Wet Dog Food, 13-oz, case of 12 (Rachael Ray)",75.0,daily_food,dog,False
50e1179c-b2d1-47b9-a6b4-ddca41db8fbe,"Gentle Giants Non-GMO Dog & Puppy Food Grain-Free Salmon Dry Dog Food, 18-lb bag",77.0,daily_food,dog,True
55c56902-9efb-4308-9d6b-8a19fb04a9d8,"Iams Perfect Portions Indoor Salmon & Turkey Recipe Variety Pack Grain-Free Pate Wet Cat Food, 2.6-oz tray, case of 12 twin-packs",67.0,daily_food,cat,True
57f41f00-bfc4-46f1-9bd9-fcedb675dfc2,"Hill's Prescription Diet Gastrointestinal Biome Chicken & Carrot Stew Wet Dog Food, 2.8-oz pouch, case of 24",64.0,daily_food,dog,False
5c160509-24e8-4d9d-b749-8e41ed35775f,"ORIJEN Tundra & Original Variety Pack Real Meat Shreds Wet Dog Food, 12.8-oz can, case of 6",72.0,daily_food,dog,True
62f80487-107c-4f6b-a7a7-74fef441ea8e,"SmartBones Twist Sticks Variety Pack Real Chicken & Peanut Butter Flavor Dog Treats, 50 count",57.0,treat,dog,False
53ea9db2-e8b8-48f3-9850-2cde27a42cc7,"Cesar Porterhouse Flavor & Spring Vegetables Garnish Small Breed Adult Dry Dog Food, 5-lb bag",31.0,daily_food,dog,False
5714cc04-fa4a-4498-8fbc-dfdf7d237e96,"Purina Pro Plan Sport Performance All Life Stages High-Protein 30/20 Beef & Bison Formula Dry Dog Food, 33-lb bag",71.0,daily_food,dog,False
5b5df79b-ee73-4baf-9c41-66af98e1722f,"Charlee Bear Natural Bear Crunch Grain-Free Chicken, Pumpkin & Apple Dog Treats, 8-oz bag",74.0,treat,dog,True
5fc2b0cd-0067-46b8-bc5e-312a4402256b,"Addiction Country Chicken & Apricot Dinner Raw Dehydrated Dog Food, 2-lb bag",77.0,daily_food,dog,True
5ff62ca5-3726-4edb-b8bf-ce66fdabaa9f,"Next Level Super Premium Pet Food Hi-Pro Puppy Gluten-Free Beef Dry Dog Food, 15-lb bag",73.0,daily_food,dog,False
626063ff-833b-4ef4-b2bb-0b95710b78e3,"Petite Cuisine Chicken & Sweet Potato Entrée in Broth Grain-Free Wet Cat Food, 2.8-oz can, case of 24",82.0,daily_food,cat,True
5662f7a7-ba99-4e12-aa12-2fb5952690d7,"Cesar Loaf in Sauce Rotisserie Chicken & Filet Mignon Flavors Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 12",34.0,daily_food,dog,True
58399acd-7701-4a99-8e2a-a0e8df5afaf9,"Fancy Feast Gourmet Naturals Pate Variety Pack Canned Cat Food, 3-oz, case of 12",49.0,daily_food,cat,True
5a4031e7-95f0-4524-91b4-31e63be5022b,"Wellness CORE Grain-Free Salmon, Whitefish & Herring Pate Canned Cat Food, 3-oz, case of 12",89.0,daily_food,cat,True
5ae77abe-c8ae-44af-8471-2d13877a879f,"Fancy Feast Medleys Wild Salmon Florentine Canned Cat Food, 3-oz, case of 24",62.0,daily_food,cat,False
5c816b6f-4da7-4478-84ad-9f2c4703f20b,"I and Love and You Treat Meow Digestion Support Chicken Puree Lickable Cat Treats, 0.5-oz pouch, case of 96",82.0,treat,cat,False
5da8376e-ddb5-411c-84ea-a47940ff3b76,"Bench & Field Holistic Natural Cat Treats, 3-oz bottle",86.0,treat,cat,False
5d76b1a5-f05a-4bdc-a79e-03a1aac988d3,"Royal Canin Feline Health Nutrition Indoor Adult Dry Cat Food, 15-lb bag",45.0,daily_food,cat,False
5aa65f03-27f4-4e66-8105-bc031a5a2f83,"Health Extension Little Bites Lite Chicken & Brown Rice Recipe Dry Dog Food, 15-lb bag",85.0,daily_food,dog,False
5d8c04c8-8186-47be-bf7e-e6e25bf1d333,"The Honest Kitchen Human Grade Wholemade Grain-Free Turkey Dehydrated Dog Food, 10-lb box",92.0,daily_food,dog,True
61073c67-389d-4a37-8044-d48f60a878b1,"Friskies Extra Gravy Chunky Variety Pack Canned Cat Food, 5.5-oz, case of 24",35.0,daily_food,cat,False
66007b73-df08-42af-afd4-7ac38d4f275a,"Purina Pro Plan Focus Sensitive Skin & Stomach Duck & Arctic Char Variety Pack Canned Cat Food, 3-oz can, case of 24",67.0,daily_food,cat,True
69f79e85-d20e-4108-b51a-3f8085019264,"Friskies Party Mix Original Crunch Flavor Crunchy Cat Treats, 2.1-oz bag",54.0,treat,cat,False
6bbcacd6-24d8-4daa-99dc-1340b2a17e62,"Hill's Science Diet Senior Adult 7+ Perfect Digestion Chicken Dry Cat Food, 3.5-lb bag",68.0,daily_food,cat,False
5b04b12e-0ec1-4e20-88bf-64bfd6ba38db,"Stella & Chewy's SuperBlends Raw Blend Wholesome Grains Cage-Free Chicken & Duck Recipe with Superfoods Dry Dog Food, 21-lb bag",84.0,daily_food,dog,False
5db49ec8-4c33-40d6-9bff-9f82eed3a400,"Friskies Tasty Treasures Adult Prime Filets in Gravy Variety Pack Wet Cat Food, 5.5-oz can, case of 24",34.0,daily_food,cat,False
5e4f0e64-630d-43b8-8cca-92222ded3758,"Natural Balance Fat Cats with Chicken Meal, Salmon Meal, Garbanzo Beans, Peas & Oatmeal Dry Cat Food, 15-lb bag",60.0,daily_food,cat,False
668fd1b3-d635-4e1b-bb37-56648a14e49d,"Blue Buffalo Basics Skin & Stomach Care Grain-Free Fish & Potato Recipe Dry Cat Food, 5-lb bag",51.0,daily_food,cat,True
6984e67b-a859-4a19-8811-ce03548e25f1,"Wellness Lickable Treats Tuna Recipe Cat Treats, 0.4-oz pouch, pack of 6",89.0,treat,cat,False
6b9e85b9-670b-4754-8a2c-dd0c5b79cef7,"Purina Pro Plan Adult Indoor Hairball Management Salmon & Rice Formula Dry Cat Food, 3.5-lb bag",66.0,daily_food,cat,False
5d190a98-4e3f-4911-b2fe-7cb18cd7df59,"Wellness Complete Health Natural Grain-Free Deboned Chicken & Chicken Meal Dry Cat Food, 5.5-lb bag",75.0,daily_food,cat,True
5d8a6202-c0e0-4e45-961b-d50a3cc03e29,"Dog Chow Kibble Beef Flavor Complete Dry Dog Food, 18.5-lb bag",59.0,daily_food,dog,False
626a3d56-7e0f-45ce-ba13-a58d12e8c971,"VICTOR Grain-Free Yukon River Canine with Salmon High Protein Dry Dog Food, 15-lb bag",69.0,daily_food,dog,True
6160faf9-0499-4c47-a180-319a6e7b8a8a,"VICTOR Hi-Pro Plus 30/20 Active Sporting High Protein Gluten-Free Dry Dog Food, 50-lb bag",81.0,daily_food,dog,False
6d89d789-f233-415c-a2d8-a90ae84cd706,"BFF OMG QT Patootie! Chicken & Turkey Dinner in Gravy Grain-Free Wet Cat Food, 2.8-oz can, case of 4",88.0,daily_food,cat,True
719d3fea-163a-4799-8ffc-02617ce69407,"Pedigree Small Dog Complete Nutrition Grilled Steak & Vegetable Flavor Dog Kibble Small Breed Adult Dry Dog Food, 14-lb bag",53.0,daily_food,dog,False
60304e7b-02af-4d10-9e90-bf6e010e529f,"Go! Solutions Carnivore Grain-Free Lamb + Wild Boar Recipe Dry Dog Food, 3.5-lb bag",74.0,daily_food,dog,True
61f15ff6-dcda-49c1-91b3-f24f1563cd52,"Blue Buffalo Tastefuls Tuna, Chicken, Fish & Shrimp Variety Pack Flaked Wet Cat Food, 5.5-oz can, case of 24",48.0,daily_food,cat,False
6311a64b-9111-41e8-8d7c-e4c5bfc066cb,"Dr. Gary's Best Breed Field & Stream Recipe Lamb & Whitefish Meals Dry Dog Food, 4-lb bag",73.0,daily_food,dog,False
66d49a4b-6e0d-450c-9adb-f04dbbf9c97d,"Nutrish Whole Health Blend Real Chicken & Veggies Recipe Dry Dog Food, 50-lb bag",72.0,daily_food,dog,False
66155ec2-d405-4a21-80af-d11739ddbaee,"Blue Buffalo Bones Classic Biscuits Beef Dog Treats, 16-oz bag, Medium",81.0,treat,dog,False
6a010982-0a10-46c9-b437-57988fa941de,"Bab'in Signature Adult Grain-Free Duck Dry Dog Food, 6.61-lb bag",67.0,daily_food,dog,True
62d36fe6-bdbf-473c-b4c7-c3fa173b28ed,"ORIJEN Premium Regional Red Entrees Variety Pack Tuna Salmon & Beef Pate Wet Cat Food, 3-oz can, case of 12",90.0,daily_food,cat,False
627a7c8d-284d-4c1a-a8e8-4669b4034927,"Nature's Recipe Grain-Free Variety Pack Chicken & Beef Recipes Wet Dog Food, 13-oz, 12 count",65.0,daily_food,dog,True
67631455-e644-47c7-aa53-2a4ef15ddb58,"Pedigree Choice Cuts in Gravy Variety Pack Adult Wet Dog Food, 3.5-oz pouch, bundle of 60",37.0,daily_food,dog,False
6e211d7d-d759-41ab-9e34-921bf28234e2,"Meow Mix Tender Centers Basted Bites Beef & Salmon Flavors Dry Cat Food, 14.2-lb bag",44.0,daily_food,cat,False
72032e05-c267-4aab-8ac0-95d42d142836,"Royal Canin Breed Health Nutrition Cavalier King Charles Adult Dry Dog Food, 10-lb bag",67.0,daily_food,dog,False
7da7f669-7be1-43a1-9208-50694eb14016,"Purina ONE +Plus Adult Digestive Health Formula Dry Dog Food, 8-lb bag",77.0,daily_food,dog,False
62874f8b-2a27-4c32-97cd-be68bcdc8531,"Bully Max 30/20 High Protein & Fat Beef Flavored Dry Dog Food, 15-lb bag",72.0,daily_food,dog,False
6a4872aa-261a-4b37-9897-73173a910e81,"Forza10 Active Kidney Renal Dry Dog Food, 8.8-lb bag",92.0,daily_food,dog,False
67e62487-7ef5-4ee6-aea1-39f45284df01,"Natural Balance Health Protection Beef, Pumpkin & Brown Rice Stew Wet Dog Food, 12.5-oz can, case of 6",78.0,daily_food,dog,False
6c7b961d-8c3f-47a4-87c3-08abfcbcdadf,"Purina ONE SmartBlend Tender Cuts in Gravy Variety Pack Wet Dog Food, 13-oz can, case of 12",73.0,daily_food,dog,False
6bfc8cad-c0a8-4118-b72e-a10e0875d51f,"Merrick Lil’ Plates Dinner Duos Itsy Bitsy Beef Stew & Petite Pot Pie Variety Pack Grain-Free Wet Dog Food, 3.5-oz tub, case of 12",80.0,daily_food,dog,True
6d0698e7-e104-4d1a-9d51-4ed1e989f1f1,"Friskies Surfin' & Turfin' Favorites Muscle & Immune Support Crunchy Dry Cat Food, 16-lb bag",60.0,daily_food,cat,False
6435b5ce-d58a-4768-a6b5-6c61c94b45ee,"Kibbles 'n Bits Savory Bacon & Steak Flavor Dry Dog Food, 3.5-lb bag",27.0,daily_food,dog,False
6564fde2-819f-428b-82b7-373fcb9ee541,"Friskies Gravy Swirlers Chicken & Salmon Flavor Dry Cat Food, 22-lb bag",54.0,daily_food,cat,False
6a439144-32f2-4d36-977d-d082c5950c04,"Nutro Ultra Adult Large Breed High Protein Trio of Proteins Chicken, Lamb & Salmon Dry Dog Food, 30-lb bag",75.0,daily_food,dog,False
69a132aa-e712-499b-a19d-cefecee6838e,"Wellness CORE Mini Meals Variety Pack Small Breed Grain-Free Wet Dog Food, 3-oz pouch, case of 6",38.0,daily_food,dog,True
6e8bcb50-dc01-4806-8dea-058cba16a672,"Fancy Feast Gourmet Ocean Fish & Salmon & Accents of Garden Greens Dry Cat Food, 3-lb bag",67.0,daily_food,cat,False
7b12a250-3a1b-4150-8ab9-5b1d1d174e93,"Beloved Pets Chicken Mix Multivitamin Creamy Lickable Cat Treats, 20 count",68.0,treat,cat,False
6659b5cc-802b-4d06-9ce9-1c76703ec579,"Milk-Bone Original Medium Biscuit Dog Treats, 10-lb box",22.0,treat,dog,False
6662a379-cb7d-444d-aa49-7cebf1af926b,"Nulo Freestyle Cod & Lentils Recipe Grain-Free Adult Trim Dry Dog Food, 26-lb bag",60.0,daily_food,dog,True
67f96324-a9f3-4bca-a263-ef6027bfe47a,"Fussie Cat Premium Ocean Fish in Gravy Wet Cat Food, 2.47-oz pouch, case of 12",75.0,daily_food,cat,False
6c40d064-e8f0-40d2-9652-a9eadc42aca3,"Purina Fancy Feast with Savory Chicken & Turkey Dry Cat Food, 3-lb bag",69.0,daily_food,cat,False
6ad23a8b-0e4a-44c3-8e07-0245c02c50fc,"Earthborn Holistic Unrefined Roasted Lamb with Ancient Grains & Superfoods Dry Dog Food, 4-lb bag",74.0,daily_food,dog,False
6fa747dd-f79b-4911-ad08-7856e2f8ed08,"Ark Naturals Kiss Me-Ow Strengthening Tuna Dental Chews Crunchy Cat Treats, 3-oz bag",76.0,treat,cat,False
71fdbcca-ef2e-4836-b2b0-1b8e8fb3f120,"Merrick Backcountry Raw Infused Grain-Free Chicken-Free Pacific Catch Recipe Dry Dog Food, 4-lb bag",74.0,daily_food,dog,True
683fc639-2d61-467b-86f6-5a9fd4389bec,"V-Dog Kind Kibble Mini Bites Vegan Adult Dry Dog Food, 4.5-lb bag",65.0,daily_food,dog,False
6aa78d52-5810-4d7e-8c3b-4004ead768b5,"Sheba Perfect Portions Grain-Free Gourmet Salmon, Sustainable Tuna & Delicate Whitefish & Tuna Cuts in Gravy Variety Pack Adult Wet Cat Food Trays, 2.6-oz, case of 24",33.0,daily_food,cat,True
6fd7b426-e9d8-4a6b-a6c5-2ca57fda2467,"Blue Buffalo Homestyle Recipe Chicken & Turkey Variety Pack Wet Dog Food, 12.5-oz can, 6 count",72.0,daily_food,dog,False
75b164ec-c5c7-41f4-ae86-8962997b753e,"Purina Pro Plan Complete Essentials Adult Shredded Blend Lamb & Rice High Protein Formula with Probiotics Dry Dog Food, 47-lb bag",74.0,daily_food,dog,False
7c6e12b6-7bad-48a7-bebc-ca5b23dfe18a,"Purina ONE LiveClear Allergen-Reducing Formula Chicken Flavor Dry Cat Food, 14-lb bag",56.0,daily_food,cat,False
6c07403d-108f-409d-b98f-9f598a65d83a,"Jinx Chicken, Sweet Potato & Carrot ALS Kibble Dog Dry Food, 4-lb bag",59.0,daily_food,dog,True
6da98f5b-b488-4802-9081-a20095c03fb8,"Solid Gold Gut Health Real Lamb, Brown Rice & Pearled Barley Recipe Whole Grain Dry Dog Food, 22-lb bag",66.0,daily_food,dog,False
6e391a5d-36c4-42d6-a3f6-49600be49656,"Cat Person by Weruva Salmon & Mackerel Grain-Free Pate Wet Cat Food, 2.75-oz cup, case of 5",80.0,daily_food,cat,True
745cf7ce-d8bf-418f-82a7-b8b57b047553,"Hill's Science Diet Adult Small Bites Lamb Meal & Brown Rice Recipe Dry Dog Food, 33-lb bag",70.0,daily_food,dog,False
792b335c-29c6-4fd9-8195-0538e5fa55b9,"Pedigree Chopped Ground Dinner Variety Pack Chicken, Filet Mignon & Beef Wet Dog Food, 3.5-oz pouch, bundle of 36",33.0,daily_food,dog,False
7aa663dc-a757-487e-9edc-699c1e38da01,"American Journey Sensitive Stomach Total Health Formula Chicken & Brown Rice Recipe Dry Cat Food, 15-lb bag",66.0,daily_food,cat,False
6ad74f76-1d73-4bc7-b88e-07a59859bef9,"Now Fresh Grain-Free Small Breed Senior Recipe Dry Dog Food, 3.5-lb bag",76.0,daily_food,dog,True
6aeda415-56c0-4979-b229-34e450035472,"Blue Buffalo Wilderness Salmon Grain-Free Canned Cat Food, 3-oz, case of 24",77.0,daily_food,cat,True
6d53091f-03b2-450f-a65c-fb4b6cdb61ba,"Blue Buffalo Blue's Stews Grain-Free Chicken & Beef Variety Pack Adult Wet Dog Food, 12.5-oz can, bundle of 24",62.0,daily_food,dog,True
6e1c26f7-4bd9-443e-89ff-db343faa6adb,"9 Lives Meaty Pate with Real Ocean Whitefish Canned Cat Food, 5.5-oz, case of 24",57.0,daily_food,cat,False
73173648-18d6-4c19-a22d-2f5686f96db2,"Natural Balance Original Ultra Chicken Meal & Salmon Meal Formula Dry Cat Food, 30-lb bundle",81.0,daily_food,cat,False
72fe8173-1fba-4f92-812b-550f39a43452,"Temptations MixUps Surfers' Delight Flavor Soft & Crunchy Cat Treats, 30-oz tub",45.0,treat,cat,False
6e0d2b3b-b711-4cd2-b57b-f11112fcc538,"American Journey Grain-Free Senior Salmon & Sweet Potato Recipe Dry Dog Food, 24-lb bag",69.0,daily_food,dog,True
