id,canonical_name,cluster_id,allergen_group,allergen_group_possible,dog_base_severity,cat_base_severity,is_unnamed_species,is_legume,position_reduction_eligible,cat_carb_flag,display_name,definition,tldr,detail_body,citations_display,position_context,created_at,base_description,dog_context,cat_context,citation_sources,review_status,primary_concern_basis
2a65c0b9-e1e6-4db6-8ce6-f934a5d51d5a,"""parentcataloggroupid"":",,,,neutral,neutral,False,False,False,False,"""parentCatalogGroupId"":[11667,141974,2678,11741,1838]",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
5872a7ed-4635-427a-84b6-bbfb58b59126,"""mastercatalogidentifier"":""m_cat_food_toppings_wet""",,,,neutral,neutral,False,False,False,False,"""masterCatalogIdentifier"":""m-cat-food-toppings-wet""",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
5778d1e8-c3c7-415a-9f82-759a5f8bb6b8,"""inshelterswishlist"":false",,,,neutral,neutral,False,False,False,False,"""inSheltersWishList"":false",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
d94b33ea-8264-49c9-a04b-1b63f7326c48,"""autoshipdiscountpct"":""5""",,,,neutral,neutral,False,False,False,False,"""autoshipDiscountPct"":""5""",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
dd6250a7-173d-4e91-aa56-b3d40e5c5b75,"""isnew"":false",,,,neutral,neutral,False,False,False,False,"""isNew"":false",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
1ae407b1-61d1-415a-8d0c-f6a5752a4b4e,"""videos"":",,,,neutral,neutral,False,False,False,False,"""videos"":[{""__typename"":""Video"",""image"":""https://embed-ssl.wistia.com/deliveries/9e8595df4dccc2f1cad10ae960b46b80f1313caa.jpg?image_crop_resized=528x297"",""thumbnail"":""https://fast.wistia.com/embed/medias/yi0nmo5ris/swatch"",""url"":""https://fast.wistia.com/medias/yi0nmo5ris""}]",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
581d7df2-d666-4b3e-b0c0-c442f99befb4,"""mapenforced"":false",,,,neutral,neutral,False,False,False,False,"""mapEnforced"":false",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
f1ca0e99-c4df-4648-80be-01fcf73e6e72,"""mapprice"":""$14.55""",,,,neutral,neutral,False,False,False,False,"""mapPrice"":""$14.55""",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
a471858e-9c8a-4563-be44-1fdaa26214e4,"""mapsavings"":null",,,,neutral,neutral,False,False,False,False,"""mapSavings"":null",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
8bbb39e8-2513-47c4-b5bc-923a602e791c,"""mapenforcedtext"":null",,,,neutral,neutral,False,False,False,False,"""mapEnforcedText"":null",,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
be2a55f5-5de0-42ce-ba18-ca5bbb685e8c,magnesium_oxide,,,,neutral,neutral,False,False,False,False,Magnesium Oxide,"A concentrated magnesium source supporting enzyme function, energy production, bone structure, and neuromuscular activity.",A standard mineral supplement in the premix section. Its presence is routine in complete and balanced pet food.,"Magnesium oxide provides approximately 60% elemental magnesium — the highest concentration of any common magnesium source. Used in premixes where space efficiency matters. Lower bioavailability than organic magnesium sources (proteinates, chelates). AAFCO minimums: dogs 0.06%, cats 0.04% (DM basis). Magnesium is essential for enzyme activation, energy production (ATP synthesis), bone structure, and neuromuscular function.","[""AAFCO Official Publication — Definitions of Feed Ingredients""]",This ingredient appears in the vitamin/mineral premix section near the end of the ingredient list. Its position does not affect its value — these are precise supplements.,2026-03-06T23:34:16.418319+00:00,"A concentrated magnesium source supporting enzyme function, energy production, and neuromuscular activity.",No additional dog-specific concerns at typical inclusion levels.,"Excess dietary magnesium in cats can contribute to struvite (magnesium ammonium phosphate) urinary crystal formation. At premix supplementation levels, this is managed by overall formulation rather than the magnesium source itself.",['AAFCO Official Publication — Definitions of Feed Ingredients'],,
2b710139-81ad-4c38-bc0e-8d0b4fb88172,pea_hull_fiber,,,,neutral,neutral,False,True,True,False,Pea Hull Fiber,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
d63b4cec-1f67-4a7a-8cea-0ec44988fca7,rabbit_meat,,,,neutral,neutral,False,False,True,False,Rabbit Meat,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
93eb7a53-f842-4a6f-ab4f-e32e224ce734,ferroussulfate,,,,neutral,neutral,False,False,False,False,FerrousSulfate,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
85d14617-b7a9-4854-96f9-f0c46467b007,chicken_&_lamb_61_calories_per_can,,,,neutral,neutral,False,False,True,False,Chicken & Lamb 61 calories per can,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
a15d564e-c807-4afb-83bb-35870d5815be,chicken_&_duck_59_calories_per_can,,,,neutral,neutral,False,False,True,False,Chicken & Duck 59 calories per can,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
2d27f663-db4f-4ec7-a020-24077c6ab37b,mussels,,,,neutral,neutral,False,False,False,False,Mussels,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
d977e7e8-89ec-4e93-aa98-35906537c4aa,cupper_sulfate,,,,neutral,neutral,False,False,False,False,Cupper Sulfate,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
b85cb392-458c-4c7a-a8dc-0007abe91d88,pyridixoine_hydrochloride,,,,neutral,neutral,False,False,False,False,Pyridixoine Hydrochloride,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
cdfeedd4-f212-494b-ae8a-233f5341405b,selenium_selenite,,,,neutral,neutral,False,False,False,False,Selenium Selenite,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
8a755257-1009-48d3-8791-14ee045d79b0,prawns,,,,neutral,neutral,False,False,False,False,Prawns,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
a88f05dd-0ed6-416f-bcf9-7ea0e9ef7256,hare_meat,,,,neutral,neutral,False,False,False,False,Hare Meat,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
207e1964-00fe-4b31-ba1b-b025d0098c71,freeze_dried_duck_liver,,duck,,neutral,neutral,False,False,False,False,Freeze-Dried Duck Liver,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
fbb6b799-d246-4aa5-8741-d2fd90ca1179,whole_jack_mackerel,,,,neutral,neutral,False,False,False,False,Whole Jack Mackerel (Source of Glucosamine and Chondroitin Sulfate),,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
8b40cd36-2746-4210-8a8f-16d2584668c7,hoki,,,,neutral,neutral,False,False,False,False,Hoki,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
f364c634-e256-4c4d-bd2f-20cc1da5458f,and_the_chicken_&_beef_59_calories_per_can,,,,neutral,neutral,False,False,False,False,and the Chicken & Beef 59 calories per can,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
d136afc7-be1a-4dd0-b6dd-4a59d1890611,parsley_flake,,,,neutral,neutral,False,False,False,False,Parsley Flake,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
fe802d6d-4de3-4eb2-84c4-3a80792ac034,barley_grass_extract,,,,neutral,neutral,False,False,False,False,Barley Grass Extract,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
086b104c-f2e5-47b9-b299-fc4c32726455,enterococcus_faecieum,,,,neutral,neutral,False,False,False,False,Enterococcus Faecieum,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
1ce3f5fd-2a14-4659-9014-6c8104fa85bd,lactobacillus_casei,,,,neutral,neutral,False,False,False,False,Lactobacillus Casei,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
84200cdf-8d1f-43d9-affe-652af0ee5691,lactobacillus_acidophilus,,,,neutral,neutral,False,False,False,False,Lactobacillus Acidophilus,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
2c8731c4-0e2f-40da-9acd-aa0a3888300c,saccharomyces_cerevesiae_fermentation_solubles,,,,neutral,neutral,False,False,False,False,Saccharomyces Cerevesiae Fermentation Solubles,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
571ccfcc-598e-42a5-a6e7-f49cc9cfcbfc,hanalei_luau_wild_salmon_59_calories_per_can,,,,neutral,neutral,False,False,False,False,Hanalei Luau Wild Salmon 59 calories per can,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
a7ed5a88-1fd0-4270-9ed6-a44fb395c01a,napili_luau_wild_salmon_&_chicken_71calories_per_can,,,,neutral,neutral,False,False,False,False,Napili Luau Wild Salmon & Chicken 71calories per can,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
c793dce5-b21c-47dc-a58d-65edf469ed42,calcium_sulfate,,,,neutral,neutral,False,False,False,False,Calcium Sulfate,Provides calcium and sulfate; used as both a mineral source and a processing aid in some pet food formulations.,A standard mineral supplement in the premix section. Its presence is routine in complete and balanced pet food.,"Calcium sulfate provides approximately 23% calcium with moderate bioavailability. Also functions as a processing aid (desiccant, firming agent) in some formulations. AAFCO recognizes it as a standard feed-grade mineral source.","[""AAFCO Official Publication — Definitions of Feed Ingredients""]",This ingredient appears in the vitamin/mineral premix section near the end of the ingredient list. Its position does not affect its value — these are precise supplements.,2026-03-06T23:40:20.360174+00:00,Provides calcium and sulfate; serves as both a mineral source and a processing aid in some formulations.,No additional dog-specific concerns at typical inclusion levels.,No additional cat-specific concerns at typical inclusion levels.,['AAFCO Official Publication — Definitions of Feed Ingredients'],,
271bed1b-aad2-45f7-8159-3467e6bd6a87,chicken_broth_35%,,,,neutral,neutral,False,False,True,False,Chicken Broth 35%,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
adf13c12-2ab5-4979-b09c-4f99a3e91c92,frutooligosaccharide,,,,neutral,neutral,False,False,False,False,Frutooligosaccharide,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
8d797eb6-1d40-4a0f-9010-b436ca6c612d,pyridoxine_hydrochoride,,,,neutral,neutral,False,False,False,False,Pyridoxine Hydrochoride,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
d08d1835-0098-4fb0-b4b9-9c2212c80f76,chicken_plasma,,chicken,,neutral,neutral,False,False,True,False,Chicken Plasma,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
da8ddc68-fdf9-44b1-89d4-d20d353b6b09,menadione_sodium_bisulfate_complex,,,,caution,caution,False,False,False,False,Menadione Sodium Bisulfate Complex (Source Of Vitamin K),,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
b4fd8831-d962-4173-b150-9d98ecf1f1a8,tuna_roe_6%,,,,neutral,neutral,False,False,True,False,Tuna Roe 6%,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
1ef83a06-b6bb-41af-b8e5-cb46772d2016,corn_distillers_dried_grains_with_solubles,,,,neutral,caution,False,False,False,False,Corn Distillers Dried Grains With Solubles,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
e55291e2-5d18-4c9c-8f79-dbe6eea744f9,duck_5%,,,,neutral,neutral,False,False,True,False,Duck 5%,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
2755a5fc-31a8-416e-b8da-5635d9048ec4,rice_5%,,,,neutral,neutral,False,False,False,False,Rice 5%,,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
0c11eb1e-4a58-4707-b4a8-88e30946ac63,pyridroxine_hydrochloride,,,,neutral,neutral,False,False,False,False,Pyridroxine Hydrochloride (Vitamin B6),,,,,,2026-03-06T23:40:32.94447+00:00,,,,,,
26e909bc-bef3-4d5b-8b78-0b09b4fec666,skim_milk,,,,neutral,neutral,False,False,False,False,Skim Milk,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
9e30636e-15b3-4595-a32e-b655b8f88ed7,salmon_by_product,,fish,,neutral,neutral,False,False,True,False,Salmon By-Product,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
7e16bba9-8d0a-4692-8114-071814b29843,seabass_broth,,,,neutral,neutral,False,False,False,False,Seabass Broth,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
b623a66f-8d8c-4ba7-b01b-7fbd04431c86,menadione_nicotinamide_bisulfite;_tuna_fillet,,,,caution,caution,False,False,False,False,Menadione Nicotinamide Bisulfite; Tuna Fillet,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
a677cb86-17d8-4606-b3e8-ce5ba8f239c3,dried_catnip,,,,neutral,neutral,False,False,False,False,Dried Catnip,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
38ee6a0e-6900-4861-92cf-3a39cc6631f1,preserved_with_citric_acid_and_mixed_tocopherols,,,,neutral,neutral,False,False,False,False,preserved with Citric Acid and Mixed Tocopherols,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
0d3e6b44-fd81-44f3-813e-bdcd5e21dcb5,catnip,,,,neutral,neutral,False,False,False,False,Catnip,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
913713ef-dbfe-4396-aac3-b6d73571442e,natural_turkey_&_catnip_flavor,,,,neutral,neutral,False,False,False,False,Natural Turkey & Catnip Flavor,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
6c452674-57f4-486f-9054-567e93b2c065,chloline_chloride,,,,neutral,neutral,False,False,False,False,Chloline Chloride,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
b7e7099d-d88a-4c8a-996f-398450b56639,gum_acacia,,,,neutral,neutral,False,False,False,False,Gum Acacia,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
f59f2f00-1acf-4d53-b66a-02b0834ee6fb,canola_lecithin,,,,neutral,neutral,False,False,False,False,Canola Lecithin,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
235e0ce1-628f-4d5a-9758-46b4dcd297b9,natural_chicken_flavored_broth,,,,neutral,neutral,False,False,False,False,Natural Chicken Flavored Broth,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
a007481b-0e24-49a9-bbbc-97b0b4773ee1,dried_catnip_powder,,,,neutral,neutral,False,False,False,False,Dried Catnip Powder,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
2f279309-6918-4c7d-a988-28e04c879329,they_contain_no_chicken_by_product_meals,,,,neutral,neutral,False,False,False,False,They contain no chicken (or poultry) by-product meals,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
6742608f-0dd9-4d5b-b257-f97bb092f866,menadione_nicotinamide_bisulfite;m_chicken_breast,,,,caution,caution,False,False,False,False,Menadione Nicotinamide Bisulfite;m Chicken Breast,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
7d8259e3-c6f8-4ef2-8749-8f5ab58a6cb2,shrimp_broth,,,,neutral,neutral,False,False,False,False,Shrimp Broth,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
d08d2e7e-8ef1-4d77-aa0e-412d2d87d8cd,manganese_supplement,,,,neutral,neutral,False,False,False,False,Manganese Supplement,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
0b071d32-897f-4880-bba5-6b636baa2d77,natural_lobster_flavor,,,,neutral,neutral,False,False,False,False,Natural Lobster Flavor,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
fcf2cdd3-8f38-4370-abb6-fa2d3949faa2,fish_protein_concentrate,,,,neutral,neutral,False,False,False,False,Fish Protein Concentrate,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
1ae54e34-74ef-4f81-9ee3-b2740f194d47,or_preservatives,,,,neutral,neutral,False,False,False,False,or preservatives,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
7db1af02-cd86-4ffc-a160-2093fe50dd4c,wild_boar_liver,,,,neutral,neutral,False,False,False,False,Wild Boar Liver,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
557e6871-1d0a-451c-9105-71340c57ddc0,goat_liver,,,,neutral,neutral,False,False,False,False,Goat Liver,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
9cc5c1ce-b2fa-4f36-93fe-a9b658a92e25,goat_kidney,,,,neutral,neutral,False,False,False,False,Goat Kidney,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
a5ad8f3d-e7dc-423d-b146-8e6d76151bfd,goat_tripe,,,,neutral,neutral,False,False,False,False,Goat Tripe,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
0b59f5ed-abf1-4d5f-81fb-3f7d2962561e,wild_boar_kidney,,,,neutral,neutral,False,False,False,False,Wild Boar Kidney,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
9b9e5db2-cb19-4aa4-aa58-58a07e13c793,cochineal_natural_volor,,,,neutral,neutral,False,False,False,False,Cochineal Natural Volor,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
4d0c5ab1-7edd-4963-a05f-eca5e458ce14,guar_gum_and_sodium_erythorbate,,,,neutral,neutral,False,False,False,False,Guar Gum And Sodium Erythorbate (a Preservative),,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
d2b56f13-c3a0-461e-b175-b81f382578c4,iron_oxide_yellow,,,,caution,caution,False,False,False,False,Iron Oxide Yellow (Color),,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
6191e116-8245-4e6a-88cc-b74a29ab1011,spray_dried_chicken_powder,,chicken,,neutral,neutral,False,False,False,False,Spray Dried Chicken Powder,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
35a32e87-4955-47ea-b57d-2654b4647d3b,blue_#1,,,,caution,caution,False,False,False,False,Blue #1,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
a6bf02fb-df99-4aac-8fda-705f7275c668,cheese_powder_iron_oxide,,,,caution,caution,False,False,False,False,Cheese Powder Iron Oxide (Color),,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
1127997c-4189-4f88-8d0c-d954589f2c40,dried_rhizopus_oryzae_fermentation_product,,,,neutral,neutral,False,False,False,False,Dried Rhizopus Oryzae Fermentation Product,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
00ec63d7-2f8e-4e3c-8143-049dcd6af807,hydrolyzed_soybean_protein,,,,caution,caution,False,False,False,False,Hydrolyzed Soybean Protein,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
6b83eb4d-af0e-4ac5-95e1-86c3a42db6ab,sodium_chloride_0.1%,,,,caution,caution,False,False,False,False,Sodium Chloride 0.1%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
dede03b9-44f9-4f72-90f3-d02f8758b9d2,salmon_by_products,,fish,,neutral,neutral,False,False,True,False,Salmon By-Products,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
97e3f669-35c0-48c2-b9d0-17fa103af407,sunflower_oil_2.5%,,,,neutral,neutral,False,False,True,False,Sunflower Oil 2.5%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
a208a66d-36e7-4ab3-bbd2-4ee3daefa840,pork_by_product,,,,neutral,neutral,False,False,True,False,Pork By-Product,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
34b46681-0a34-4977-96a7-a879c4c67664,chicken_by_product,,chicken,,neutral,neutral,False,False,True,False,Chicken By-Product,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
519d3244-3ca5-456b-b5fb-8aa48d35ecc7,preserved_with_phosphoric,,,,neutral,neutral,False,False,False,False,Preserved with Phosphoric,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
390c4a42-59ab-447a-90e5-74f3eccb137b,sorbic_&_citric_acids,,,,neutral,neutral,False,False,False,False,Sorbic & Citric Acids,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
b38ae7a8-678a-49e7-808e-01d38ed89e25,seaweed_meal,,,,neutral,neutral,False,False,False,False,Seaweed Meal,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
86be1e9b-67e8-47a1-bbae-208ecc834b03,water_24.258%,,,,neutral,neutral,False,False,False,False,Water 24.258%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
fc6fb3d6-6b86-45af-8bdb-aa001ca8cfec,lecithin_1%,,,,neutral,neutral,False,False,False,False,Lecithin 1%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
e01d2ed8-ef68-4839-8e7e-93b7fe690ac5,d_biotin_0.001%,,,,neutral,neutral,False,False,False,False,D-Biotin 0.001%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
0ddcdf8b-d5c1-4ab3-b4a2-b96ece97068e,riboflavin_0.001%,,,,neutral,neutral,False,False,False,False,Riboflavin (Vitamin B2) 0.001%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
62e720da-9299-41d7-b643-03627c58dc23,vitamin_a_0.005%,,,,neutral,neutral,False,False,False,False,Vitamin A 0.005%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
36b89689-eb9c-4c4f-bbc2-413bf7f74cb3,0.03%,,,,neutral,neutral,False,False,False,False,0.03%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
fcfa7178-455d-4b9b-95c7-6193e0801190,vitamin_d3_0.005%,,,,neutral,neutral,False,False,False,False,Vitamin D3 0.005%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
52e37497-1dc7-40fa-9f96-bed801808818,scallop_5%,,,,neutral,neutral,False,False,False,False,Scallop 5%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
cf1936e7-2df8-42b7-8b17-5d347431c8ff,vitamin_e_0.03%,,,,neutral,neutral,False,False,False,False,Vitamin E 0.03%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
50b0ec11-f053-4296-b6ad-386aa7362e2a,shrimp_7%,,,,neutral,neutral,False,False,False,False,Shrimp 7%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
00c35fab-10d1-4a46-8151-4e266e3686dd,natural_tuna_shrimp_&_salmon_flavor,,,,neutral,neutral,False,False,False,False,Natural Tuna Shrimp & Salmon Flavor,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
eaf833bc-bb73-4e2d-8efd-3e9f4cc742b7,crab_5%,,,,neutral,neutral,False,False,False,False,Crab 5%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
021f0640-f44c-4692-abb6-aeea4cc2663e,guar_gum_0.5%,,,,neutral,neutral,False,False,False,False,Guar Gum 0.5%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
1c1032ee-0d61-4713-83ff-9329cb0081d0,yellow_pea,,,,neutral,neutral,False,False,False,False,Yellow Pea,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
1f360ef5-62d4-48bc-a650-caff06c89a12,cranberry_juice_concentrate_powder,,,,neutral,neutral,False,False,False,False,Cranberry Juice Concentrate Powder,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
a740ba9e-5df9-4370-827a-ba6f9c025e75,this_product_stands_behind_its_brand_quality_ingredients,,,,neutral,neutral,False,False,False,False,This product stands behind its brand Quality ingredients,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
e814dc0d-9c7c-4bdd-844d-58806a8e31e2,well_made,,,,neutral,neutral,False,False,False,False,well-made,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
b28bcc27-d5d2-4cc6-9755-bbd264e219b6,cat,,,,neutral,neutral,False,False,False,False,cat,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
9b05a9b7-486f-4ce6-8f4e-9c2c9e287cc6,friendly,,,,neutral,neutral,False,False,False,False,friendly,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
56b0425e-58c1-43b5-a015-85dfdda5a506,cochineal_natural_color,,,,neutral,neutral,False,False,False,False,Cochineal Natural Color,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
f1cc52bd-8394-436a-93e6-2277db635355,poultry_blood_meal,,,,neutral,neutral,False,False,False,False,Poultry Blood Meal,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
083411c6-7618-4ae2-8208-ec3df00bca52,lron_oxide_yellow,,,,neutral,neutral,False,False,False,False,lron Oxide Yellow (Color),,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
c2b72f76-e514-47f9-8cdd-4f4bfe8739b5,scallop_flavor,,,,neutral,neutral,False,False,False,False,Scallop Flavor,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
a5fe5517-44b0-47dd-a2e7-fec2abb5275a,taurine_0.1%,,,,good,good,False,False,False,False,Taurine 0.1%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
5d8bb968-b66a-484b-90b3-ec7e8a23619b,malt_flour,,,,neutral,neutral,False,False,False,False,Malt Flour,,,,,,2026-03-06T23:40:34.762787+00:00,,,,,,
deb29534-a390-4d9b-bacf-5b8ef24aedcf,tapioca_starch_1.5%,,,,neutral,caution,False,False,False,False,Tapioca Starch 1.5%,,,,,,2026-03-06T23:40:33.189856+00:00,,,,,,
d381b19b-5f1c-4716-87f5-1158746e01c6,salmon_20%,,,,good,good,False,False,True,False,Salmon 20%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
69db08f0-5846-4457-8068-4df6bf0861ce,salt_0.1%,,,,caution,caution,False,False,False,False,Salt 0.1%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
fe0d4486-126b-47a0-93f6-c6d4d3d09459,dried_cheddar_cheese,,,,neutral,neutral,False,False,False,False,Dried Cheddar Cheese,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
fc15e7df-979d-481c-880d-e1fd55ef9793,chicken_30%,,,,neutral,neutral,False,False,True,False,Chicken 30%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
fe644537-d59b-45c4-abad-57b7d88a0d92,salmon_flavor,,fish,,good,good,False,False,False,False,Salmon Flavor,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
230cf97d-8fcb-4cb6-b999-8a36d93baabe,rosemary_extract_*upcycled_ingredient,,,,good,good,False,False,False,False,Rosemary Extract (flavor) *Upcycled Ingredient,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
3e2717b9-5194-4a3e-97fa-db871c40ad7c,mixed_tocophorols,,,,neutral,neutral,False,False,False,False,Mixed Tocophorols (A Preservative),,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
841322d3-ac94-4934-a85f-eb0af33a6f2d,potato_flour*,,,,neutral,neutral,False,False,False,False,Potato Flour*,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
016d61c6-e1df-45aa-9559-65744bbbe3eb,citric_acid_&_mixed_tocopherols,,,,neutral,neutral,False,False,False,False,Citric Acid & Mixed Tocopherols,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
56b53b94-9381-46b6-85b4-67fa94478193,rosemary_extract_*upcycled,,,,good,good,False,False,False,False,rosemary extract *upcycled,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
99b5943b-0ff8-4039-a258-b524a1af706e,skim_milk_powder,,,,neutral,neutral,False,False,False,False,Skim Milk Powder,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
8a2b54a9-f4cb-4147-a039-b1046a84a3e4,dried_bacillus_coagulans_fermentation_product_*upcycled,,,,good,good,False,False,False,False,Dried Bacillus Coagulans Fermentation Product *Upcycled,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
04f75fbf-5c4f-4d89-add1-61b6f16cdef2,water_20.059%,,,,neutral,neutral,False,False,False,False,Water 20.059%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
224102a5-773d-4cc8-8c2f-8860251558ae,cranberry_0.1%,,,,neutral,neutral,False,False,False,False,Cranberry 0.1%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
435f8f60-24e7-4240-a44f-a82cfa473a73,blueberry_0.1%,,,,neutral,neutral,False,False,False,False,Blueberry 0.1%,,,,,,2026-03-06T23:40:33.445185+00:00,,,,,,
